name,price,oldPrice
"Лак для тонких и истощенных волос Тафт Power ' укрепление волос ' Мегафиксация (5) 225мл",319.0,449
"Лак для укладки волос Sibiar Jet Сверхсильная фиксация (4) 300мл",209.0,299
"Зубная паста для чувствительных зубов PresiDENT Sensitive 75г",469.0,469
"Универсальный консилер для лица Divage True Color Concealer 02W 3мл",339.0,499
"Матовые румяна для лица Vivienne Sabo Macaron 02 4,1г",328.0,469
"Набор расчесок - гребней для волос Ameli 3шт",149.0,149
"Зубная паста SPLAT Juicy интенсивно укрепляющая для детей ' Мороженое ' 35мл",149.0,209
"Детская мочалка для купания ' Ананас '",199.0,199
"Мужской шампунь для волос и тела 2-в-1 Шаума Men ' Энергия спорта ' 360мл",199.0,299
"Пудры - скульптор для лица Estrade Mon Secret компактная 201 Европа 7г",269.0,433
"Крем - хна ФИТОкосметик для бровей и ресниц с репейным маслом Коричневый 10г",119.0,119
"Травяная зубная паста Coco Blues ' Bamboo Charcoal ' 30г",226.0,349
"Стойкая крем - краска для волос Delicare Professional Color Trend 1.0 Глубокий черный",249.0,249
"Набор для ресниц Valori Glamour Volume 1 пара",399.0,399
"Мужской шампунь для волос Carelax Energy ' укрепление и сила ' 365мл",149.0,249
"Маска Garnier тканевая для лица ' увлажнение + Аква Бомба ' 32г",194.0,259
"Полироль для мебели Kloger Proff 7 в 1 для любых поверхностей 500мл",139.0,229
"Бальзам после бритья NIVEA Men ' Защита и уход ' увлажняющий 100мл",699.0,699
"Туалетное мыло Palmolive Натурэль ' интенсивное увлажнение ' с экстрактом оливы и увлажняющим молочком 90г",101.0,135
"Ежедневные прокладки Kotex Bio-Care экстра защита 18шт",179.0,229
"Освежитель воздуха Glade Automatic ' Нежность кашемира и сандал ' автоматический сменный блок 269мл",349.0,499
"Тушь для ресниц Vivienne Sabo Cabaret Premiere 04 Фиолетовый 9мл",579.0,579
"Женский дезодорант для тела Levrana ' Wild Rose ' 50мл",149.0,359
"Натуральное жидкое мыло для рук и тела Synergetic ' карамельное яблоко и Ваниль ' 380мл",269.0,269
"Карандаш для губ Essence 8h Matte Comfort lipliner 11 0,3г",221.0,221
"Лак для ногтей Frenchi Unicorn 43 Rainbow 11мл",299.0,299
"Питательный крем Невская Косметика для лица для сухой и нормальной кожи ' Спермацетовый ' 38г",99.0,99
"Шампунь для поврежденных волос Глисс Кур Экстремальное восстановление 750мл",499.0,729
"Стойкая крем - краска для седых волос Estel Великая 5/7 Светлый шатен коричневый",599.0,599
"Крем - краска для волос Only Bio Color 5.0 , Темно-русый , 115мл",139.0,199
"Стойкий тональный крем для лица Vivienne Sabo Coverture 03 28мл",664.0,949
"Тканевые патчи для кожи вокруг глаз Lanbena Hyaluronic Acid с гиалуроновой кислотой 50шт",499.0,499
"Тест на беременность Femitest Express №1 1 полоска",99.0,99
"Плампер для губ Vivienne Sabo Le Grand Volume Extra Plumping 04 3мл",569.0,569
"Стойкая крем - краска для волос Stylist Pro 4.3 , Шоколад , 120мл",139.0,199
"Ночной крем для лица , шеи и области декольте Librederm ' гиалуроновый ' 50мл",903.0,1290
"Косметическая глина ФИТОкосметик ' Валдайская Голубая ' для лица и тела , с ионами серебра 100г",83.0,119
"Маникюрные ножницы Zinger для ногтей , ручная заточка",559.0,559
"Сыворотка для лица с гиалуроновой кислотой и витамином B5 Likato Professional ' Hyaluronic acid, Vitamin B5 ' 30мл",599.0,599
"Перчатки Выгода с хлопковым напылением L 1 пара",49.0,69
"Тонирующая маска для волос Estel Я Тон 10/65 Розовый кварц 60мл",189.0,189
"Восстанавливающий тоник для лица Aravia Laboratories Bio-Repair с пребиотиками 250мл",749.0,1150
"Освежающая зубная паста D.I.E.S. Active Fresh ' Экстра Свежесть ' 100мл",199.0,199
"Маска - пленка для лица Compliment Black Mask Peel Off Co-Enzymes ' глубокое очищение ' 80мл",153.0,219
"Тест на беременность Femitest ультрачувствительный 10мМЕ",149.0,149
"Гель - бальзам после укусов Moskitek Baby с пантенолом 1+ 10мл",179.0,179
"Пончик для ванны WEIS ' Чернично-малиновый пончик ' 120г",139.0,139
"Тканевые патчи для кожи вокруг глаз Lanbena Retinol Eye Mask с ретинолом 50шт",499.0,499
"Кусачки для маникюра Meizer №3",629.0,629
"Крем NIVEA Men мужской для лица 75мл",409.0,409
